TransactionID,Date,CustomerID,ProductCategory,ProductName,Quantity,UnitPrice,Discount,TotalAmount,PaymentMethod,Region,Channel
TX-12129,2026-02-21,CUST-0331,Groceries,Indomie Goreng 1 Dus,4,115000,10000,450000,Cash,Jawa Timur,Offline
TX-12130,2026-02-21,CUST-0217,Groceries,Beras Premium 5kg,2,74000,0,148000,GoPay,Sulawesi,Online
TX-12131,2026-02-21,CUST-0234,Groceries,Minyak Goreng 2L,3,38000,20000,94000,Transfer BCA,Jabodetabek,Offline
TX-12132,2026-02-21,CUST-0308,Fashion,Hijab Voal Square,3,45000,0,135000,Transfer BCA,Sulawesi,Online
TX-12133,2026-02-21,CUST-0166,Groceries,Beras Premium 5kg,2,74000,0,148000,OVO,Jawa Timur,Online
TX-12134,2026-02-21,CUST-0145,Electronics,Kipas Angin Cosmos,1,320000,20000,300000,Credit Card,Jabodetabek,Offline
TX-12135,2026-02-21,CUST-0627,Fashion,Celana Chino Slimfit,3,195000,10000,575000,ShopeePay,Jawa Timur,Online
TX-12136,2026-02-21,CUST-0479,Fashion,Hijab Voal Square,4,45000,15000,165000,GoPay,Jawa Barat,Offline
TX-12137,2026-02-21,CUST-0816,Groceries,Beras Premium 5kg,3,74000,0,222000,Cash,Sumatera,Offline
TX-12138,2026-02-21,CUST-0197,Groceries,Sirup Cocopandan,5,22000,0,110000,GoPay,Jabodetabek,Online
TX-12139,2026-02-21,CUST-0530,Groceries,Susu UHT Cokelat 1L,5,18500,0,92500,OVO,Jabodetabek,Online
TX-12140,2026-02-21,CUST-0970,Groceries,Susu UHT Cokelat 1L,2,18500,0,37000,Cash,Jabodetabek,Offline
TX-12141,2026-02-21,CUST-0282,Groceries,Minyak Goreng 2L,2,38000,15000,61000,Transfer BCA,Jawa Barat,Offline
TX-12142,2026-02-21,CUST-0299,Fashion,Gamis Muslimah Premium,1,350000,15000,335000,GoPay,Jabodetabek,Online
TX-12143,2026-02-21,CUST-0474,Groceries,Sirup Cocopandan,7,22000,10000,144000,GoPay,Jabodetabek,Offline
TX-12144,2026-02-21,CUST-0525,Fashion,Gamis Muslimah Premium,2,350000,0,700000,Credit Card,Jawa Timur,Offline
TX-12145,2026-02-21,CUST-0047,Electronics,Rice Cooker Yong Ma,4,650000,10000,2590000,Cash,Jawa Barat,Offline
TX-12146,2026-02-21,CUST-0341,Fashion,Hijab Voal Square,3,45000,15000,120000,ShopeePay,Jawa Timur,Online
TX-12147,2026-02-21,CUST-0710,Fashion,Hijab Voal Square,2,45000,20000,70000,Credit Card,Jabodetabek,Online
TX-12148,2026-02-21,CUST-0113,Groceries,Indomie Goreng 1 Dus,5,115000,15000,560000,GoPay,Jabodetabek,Online
TX-12149,2026-02-21,CUST-0387,Fashion,Celana Chino Slimfit,2,195000,0,390000,GoPay,Kalimantan,Online
TX-12150,2026-02-21,CUST-0977,Groceries,Susu UHT Cokelat 1L,3,18500,15000,40500,GoPay,Jawa Barat,Offline
TX-12151,2026-02-21,CUST-0710,Groceries,Beras Premium 5kg,3,74000,10000,212000,Cash,Jawa Timur,Offline
TX-12152,2026-02-21,CUST-0162,Groceries,Sirup Cocopandan,4,22000,15000,73000,Cash,Jawa Barat,Offline
TX-12153,2026-02-21,CUST-0158,Groceries,Minyak Goreng 2L,3,38000,0,114000,GoPay,Jawa Timur,Offline
TX-12154,2026-02-21,CUST-0625,Groceries,Minyak Goreng 2L,3,38000,20000,94000,GoPay,Jawa Timur,Offline
TX-12155,2026-02-21,CUST-0207,Groceries,Sirup Cocopandan,4,22000,0,88000,Transfer BCA,Jabodetabek,Offline
TX-12156,2026-02-21,CUST-0826,Home Living,Sprei Microfiber King,3,145000,10000,425000,Credit Card,Jawa Timur,Online
TX-12157,2026-02-21,CUST-0755,Fashion,Hijab Voal Square,5,45000,0,225000,OVO,Jawa Tengah,Online
TX-12158,2026-02-21,CUST-0951,Fashion,Kaos Polos Cotton,2,85000,5000,165000,ShopeePay,Jabodetabek,Online
TX-12159,2026-02-21,CUST-0658,Electronics,Blender Miyako,2,280000,5000,555000,Cash,Jawa Barat,Offline
TX-12160,2026-02-21,CUST-0622,Fashion,Gamis Muslimah Premium,4,350000,5000,1395000,Cash,Sulawesi,Offline
TX-12161,2026-02-21,CUST-0148,Groceries,Indomie Goreng 1 Dus,3,115000,0,345000,GoPay,Sulawesi,Online
TX-12162,2026-02-21,CUST-0756,Fashion,Hijab Voal Square,1,45000,13500,31500,ShopeePay,Jabodetabek,Online
TX-12163,2026-02-21,CUST-0654,Groceries,Beras Premium 5kg,3,74000,20000,202000,OVO,Kalimantan,Offline
TX-12164,2026-02-21,CUST-0723,Groceries,Susu UHT Cokelat 1L,2,18500,5000,32000,GoPay,Kalimantan,Offline
TX-12165,2026-02-21,CUST-0041,Fashion,Kemeja Batik Pria,2,180000,15000,345000,ShopeePay,Jawa Barat,Online
TX-12166,2026-02-21,CUST-0310,Groceries,Sirup Cocopandan,6,22000,20000,112000,GoPay,Jawa Tengah,Online
TX-12167,2026-02-21,CUST-0421,Groceries,Minyak Goreng 2L,1,38000,0,38000,GoPay,Jawa Timur,Online
TX-12168,2026-02-21,CUST-0698,Groceries,Minyak Goreng 2L,3,38000,0,114000,Cash,Jawa Barat,Offline
TX-12169,2026-02-21,CUST-0918,Groceries,Sirup Cocopandan,6,22000,20000,112000,Cash,Sumatera,Offline
TX-12170,2026-02-21,CUST-0836,Fashion,Celana Chino Slimfit,1,195000,0,195000,Credit Card,Jabodetabek,Offline
TX-12171,2026-02-21,CUST-0196,Groceries,Sirup Cocopandan,2,22000,10000,34000,ShopeePay,Jawa Barat,Online
TX-12172,2026-02-21,CUST-0230,Groceries,Beras Premium 5kg,3,74000,0,222000,GoPay,Sumatera,Offline
TX-12173,2026-02-21,CUST-0048,Groceries,Susu UHT Cokelat 1L,1,18500,5550,12950,Transfer BCA,Jawa Barat,Offline
TX-12174,2026-02-21,CUST-0886,Groceries,Kopi Susu Aren 1L,2,65000,20000,110000,Cash,Jabodetabek,Offline
TX-12175,2026-02-21,CUST-0286,Fashion,Kemeja Batik Pria,1,180000,15000,165000,OVO,Jawa Timur,Offline
TX-12176,2026-02-21,CUST-0927,Groceries,Kopi Susu Aren 1L,3,65000,20000,175000,OVO,Jawa Barat,Offline
TX-12177,2026-02-22,CUST-0439,Groceries,Susu UHT Cokelat 1L,4,18500,0,74000,GoPay,Jawa Barat,Online
TX-12178,2026-02-22,CUST-0786,Home Living,Sprei Microfiber King,3,145000,0,435000,Transfer BCA,Kalimantan,Offline
TX-12179,2026-02-22,CUST-0903,Home Living,Sprei Microfiber King,4,145000,0,580000,GoPay,Jabodetabek,Offline
TX-12180,2026-02-22,CUST-0063,Fashion,Celana Chino Slimfit,2,195000,0,390000,Cash,Jawa Barat,Offline
TX-12181,2026-02-22,CUST-0310,Fashion,Gamis Muslimah Premium,2,350000,15000,685000,GoPay,Jabodetabek,Offline
TX-12182,2026-02-22,CUST-0363,Fashion,Celana Chino Slimfit,3,195000,0,585000,Cash,Sulawesi,Offline
TX-12183,2026-02-22,CUST-0231,Fashion,Celana Chino Slimfit,1,195000,0,195000,GoPay,Jawa Barat,Online
TX-12184,2026-02-22,CUST-0511,Groceries,Beras Premium 5kg,1,74000,0,74000,OVO,Jawa Timur,Online
TX-12185,2026-02-22,CUST-0636,Home Living,Wajan Teflon Anti Lengket,3,185000,5000,550000,ShopeePay,Jabodetabek,Online
TX-12186,2026-02-22,CUST-0272,Home Living,Wajan Teflon Anti Lengket,1,185000,5000,180000,Cash,Jabodetabek,Offline
TX-12187,2026-02-22,CUST-0642,Fashion,Hijab Voal Square,1,45000,13500,31500,Cash,Jabodetabek,Offline
TX-12188,2026-02-22,CUST-0625,Fashion,Gamis Muslimah Premium,2,350000,5000,695000,Cash,Jabodetabek,Offline
TX-12189,2026-02-22,CUST-0146,Electronics,Air Fryer Philips,2,1200000,0,2400000,Cash,Sulawesi,Offline
TX-12190,2026-02-22,CUST-0345,Groceries,Kopi Susu Aren 1L,1,65000,5000,60000,GoPay,Jabodetabek,Offline
TX-12191,2026-02-22,CUST-0913,Home Living,Wajan Teflon Anti Lengket,4,185000,0,740000,Transfer BCA,Jawa Timur,Online
TX-12192,2026-02-22,CUST-0262,Fashion,Kemeja Batik Pria,3,180000,20000,520000,Cash,Jabodetabek,Offline
TX-12193,2026-02-22,CUST-0881,Groceries,Indomie Goreng 1 Dus,5,115000,0,575000,Transfer BCA,Jabodetabek,Online
TX-12194,2026-02-22,CUST-0435,Home Living,Rak Sepatu Minimalis,3,125000,20000,355000,ShopeePay,Jawa Timur,Online
TX-12195,2026-02-22,CUST-0619,Groceries,Minyak Goreng 2L,3,38000,0,114000,Credit Card,Kalimantan,Offline
TX-12196,2026-02-22,CUST-0516,Fashion,Kemeja Batik Pria,4,180000,5000,715000,Cash,Jabodetabek,Offline
TX-12197,2026-02-22,CUST-0226,Groceries,Sirup Cocopandan,4,22000,10000,78000,GoPay,Jawa Timur,Offline
TX-12198,2026-02-22,CUST-0500,Groceries,Beras Premium 5kg,1,74000,20000,54000,ShopeePay,Jawa Barat,Online
TX-12199,2026-02-22,CUST-0662,Groceries,Susu UHT Cokelat 1L,2,18500,0,37000,Cash,Jabodetabek,Offline
TX-12200,2026-02-22,CUST-0872,Groceries,Susu UHT Cokelat 1L,2,18500,0,37000,Transfer BCA,Jabodetabek,Offline
TX-12201,2026-02-22,CUST-0625,Groceries,Kopi Susu Aren 1L,2,65000,15000,115000,Transfer BCA,Jawa Timur,Offline
TX-12202,2026-02-22,CUST-0365,Fashion,Kemeja Batik Pria,3,180000,20000,520000,Transfer BCA,Jabodetabek,Offline
TX-12203,2026-02-22,CUST-0076,Groceries,Sirup Cocopandan,3,22000,0,66000,GoPay,Jawa Timur,Online
TX-12204,2026-02-22,CUST-0214,Fashion,Gamis Muslimah Premium,2,350000,0,700000,Cash,Jabodetabek,Offline
TX-12205,2026-02-22,CUST-0903,Groceries,Minyak Goreng 2L,4,38000,10000,142000,Transfer BCA,Sulawesi,Online
TX-12206,2026-02-22,CUST-0146,Groceries,Indomie Goreng 1 Dus,5,115000,0,575000,GoPay,Jabodetabek,Online
TX-12207,2026-02-22,CUST-0469,Fashion,Celana Chino Slimfit,3,195000,0,585000,ShopeePay,Jabodetabek,Online
TX-12208,2026-02-22,CUST-0971,Groceries,Kopi Susu Aren 1L,5,65000,20000,305000,Cash,Jabodetabek,Offline
TX-12209,2026-02-22,CUST-0383,Fashion,Kaos Polos Cotton,1,85000,0,85000,Cash,Jawa Barat,Offline
TX-12210,2026-02-22,CUST-0148,Groceries,Minyak Goreng 2L,2,38000,20000,56000,GoPay,Jawa Barat,Online
TX-12211,2026-02-22,CUST-0498,Fashion,Kaos Polos Cotton,3,85000,5000,250000,GoPay,Jawa Barat,Offline
TX-12212,2026-02-22,CUST-0132,Groceries,Indomie Goreng 1 Dus,3,115000,0,345000,Transfer BCA,Jawa Timur,Online
TX-12213,2026-02-22,CUST-0673,Groceries,Beras Premium 5kg,1,74000,15000,59000,Cash,Jabodetabek,Offline
TX-12214,2026-02-22,CUST-0300,Groceries,Kopi Susu Aren 1L,5,65000,0,325000,Cash,Kalimantan,Offline
TX-12215,2026-02-22,CUST-0692,Groceries,Kopi Susu Aren 1L,1,65000,5000,60000,Cash,Jabodetabek,Offline
TX-12216,2026-02-22,CUST-0038,Groceries,Minyak Goreng 2L,2,38000,10000,66000,Cash,Jabodetabek,Offline
TX-12217,2026-02-22,CUST-0211,Fashion,Hijab Voal Square,1,45000,10000,35000,GoPay,Jabodetabek,Online
TX-12218,2026-02-22,CUST-0602,Groceries,Beras Premium 5kg,1,74000,20000,54000,Credit Card,Jabodetabek,Online
TX-12219,2026-02-22,CUST-0776,Groceries,Minyak Goreng 2L,1,38000,0,38000,GoPay,Jabodetabek,Online
TX-12220,2026-02-22,CUST-0348,Fashion,Gamis Muslimah Premium,1,350000,5000,345000,ShopeePay,Jawa Tengah,Online
TX-12221,2026-02-22,CUST-0672,Fashion,Gamis Muslimah Premium,1,350000,10000,340000,Transfer BCA,Jawa Barat,Online
TX-12222,2026-02-22,CUST-0439,Fashion,Kemeja Batik Pria,4,180000,20000,700000,ShopeePay,Jabodetabek,Online
TX-12223,2026-02-22,CUST-0598,Home Living,Wajan Teflon Anti Lengket,2,185000,0,370000,Transfer BCA,Jawa Timur,Offline
TX-12224,2026-02-22,CUST-0284,Fashion,Hijab Voal Square,3,45000,0,135000,Cash,Jabodetabek,Offline
TX-12225,2026-02-22,CUST-0793,Groceries,Beras Premium 5kg,1,74000,0,74000,Transfer BCA,Kalimantan,Offline
TX-12226,2026-02-22,CUST-0068,Groceries,Indomie Goreng 1 Dus,3,115000,0,345000,GoPay,Sumatera,Offline
TX-12227,2026-02-22,CUST-0308,Groceries,Indomie Goreng 1 Dus,3,115000,15000,330000,OVO,Jabodetabek,Offline
TX-12228,2026-02-22,CUST-0946,Fashion,Celana Chino Slimfit,3,195000,10000,575000,GoPay,Jabodetabek,Offline
TX-12229,2026-02-22,CUST-0418,Groceries,Beras Premium 5kg,3,74000,15000,207000,GoPay,Jawa Timur,Online
TX-12230,2026-02-22,CUST-0774,Home Living,Bantal Kepala Serat Silikon,3,60000,5000,175000,ShopeePay,Jabodetabek,Online
TX-12231,2026-02-22,CUST-0715,Home Living,Wajan Teflon Anti Lengket,3,185000,0,555000,GoPay,Sulawesi,Online
TX-12232,2026-02-22,CUST-0421,Fashion,Hijab Voal Square,3,45000,5000,130000,ShopeePay,Jabodetabek,Online
TX-12233,2026-02-22,CUST-0952,Groceries,Beras Premium 5kg,1,74000,0,74000,OVO,Jawa Tengah,Offline
TX-12234,2026-02-22,CUST-0173,Groceries,Kopi Susu Aren 1L,3,65000,0,195000,ShopeePay,Jabodetabek,Online
TX-12235,2026-02-22,CUST-0712,Groceries,Minyak Goreng 2L,1,38000,10000,28000,OVO,Jawa Barat,Online
TX-12236,2026-02-22,CUST-0004,Home Living,Rak Sepatu Minimalis,5,125000,0,625000,Cash,Sulawesi,Offline
TX-12237,2026-02-22,CUST-0396,Fashion,Hijab Voal Square,1,45000,5000,40000,GoPay,Kalimantan,Online
TX-12238,2026-02-22,CUST-0802,Fashion,Celana Chino Slimfit,1,195000,15000,180000,Credit Card,Sumatera,Offline
TX-12239,2026-02-22,CUST-0398,Fashion,Gamis Muslimah Premium,2,350000,0,700000,GoPay,Jabodetabek,Offline
TX-12240,2026-02-22,CUST-0767,Home Living,Rak Sepatu Minimalis,1,125000,15000,110000,Credit Card,Jawa Barat,Offline
TX-12241,2026-02-22,CUST-0674,Fashion,Celana Chino Slimfit,3,195000,20000,565000,Credit Card,Jabodetabek,Offline
TX-12242,2026-02-22,CUST-0920,Groceries,Susu UHT Cokelat 1L,1,18500,0,18500,Cash,Jabodetabek,Offline
TX-12243,2026-02-22,CUST-0960,Groceries,Indomie Goreng 1 Dus,4,115000,15000,445000,ShopeePay,Jawa Timur,Online
TX-12244,2026-02-22,CUST-0363,Groceries,Susu UHT Cokelat 1L,1,18500,5550,12950,Cash,Sumatera,Offline
TX-12245,2026-02-22,CUST-0547,Fashion,Gamis Muslimah Premium,2,350000,0,700000,Cash,Jawa Barat,Offline
TX-12246,2026-02-22,CUST-0123,Electronics,Air Fryer Philips,3,1200000,5000,3595000,Cash,Kalimantan,Offline
TX-12247,2026-02-22,CUST-0999,Groceries,Beras Premium 5kg,3,74000,5000,217000,GoPay,Jawa Tengah,Online
TX-12248,2026-02-22,CUST-0166,Electronics,Blender Miyako,1,280000,20000,260000,Cash,Sumatera,Offline
TX-12249,2026-02-22,CUST-0034,Fashion,Kaos Polos Cotton,3,85000,0,255000,Credit Card,Jabodetabek,Online
TX-12250,2026-02-22,CUST-0265,Fashion,Gamis Muslimah Premium,2,350000,10000,690000,GoPay,Kalimantan,Online
TX-12251,2026-02-22,CUST-0713,Groceries,Beras Premium 5kg,1,74000,5000,69000,Cash,Jabodetabek,Offline
TX-12252,2026-02-22,CUST-0785,Groceries,Beras Premium 5kg,1,74000,0,74000,OVO,Jabodetabek,Offline
TX-12253,2026-02-22,CUST-0502,Electronics,Blender Miyako,1,280000,20000,260000,Credit Card,Jawa Timur,Online
TX-12254,2026-02-22,CUST-0823,Fashion,Gamis Muslimah Premium,1,350000,20000,330000,GoPay,Sumatera,Online
TX-12255,2026-02-22,CUST-0714,Groceries,Sirup Cocopandan,3,22000,15000,51000,OVO,Jawa Barat,Online
TX-12256,2026-02-22,CUST-0245,Fashion,Kaos Polos Cotton,1,85000,0,85000,Cash,Jawa Barat,Offline
TX-12257,2026-02-22,CUST-0126,Fashion,Gamis Muslimah Premium,1,350000,10000,340000,GoPay,Jabodetabek,Online
TX-12258,2026-02-22,CUST-0085,Electronics,Kipas Angin Cosmos,2,320000,20000,620000,GoPay,Kalimantan,Online
TX-12259,2026-02-22,CUST-0834,Groceries,Kopi Susu Aren 1L,2,65000,20000,110000,Cash,Jawa Timur,Offline
TX-12260,2026-02-22,CUST-0290,Groceries,Minyak Goreng 2L,3,38000,15000,99000,Cash,Jawa Barat,Offline
TX-12261,2026-02-22,CUST-0440,Fashion,Hijab Voal Square,1,45000,0,45000,Credit Card,Jabodetabek,Online
TX-12262,2026-02-22,CUST-0349,Groceries,Susu UHT Cokelat 1L,3,18500,0,55500,OVO,Jabodetabek,Online
TX-12263,2026-02-22,CUST-0873,Home Living,Bantal Kepala Serat Silikon,3,60000,0,180000,GoPay,Jawa Barat,Online
TX-12264,2026-02-22,CUST-0415,Groceries,Susu UHT Cokelat 1L,2,18500,0,37000,Cash,Jawa Barat,Offline
TX-12265,2026-02-22,CUST-0670,Electronics,Blender Miyako,1,280000,20000,260000,Cash,Jawa Barat,Offline
TX-12266,2026-02-22,CUST-0064,Fashion,Hijab Voal Square,5,45000,0,225000,Credit Card,Jabodetabek,Online
TX-12267,2026-02-22,CUST-0422,Groceries,Sirup Cocopandan,4,22000,5000,83000,Cash,Jawa Barat,Offline
TX-12268,2026-02-22,CUST-0197,Fashion,Kaos Polos Cotton,2,85000,10000,160000,GoPay,Jabodetabek,Online
TX-12269,2026-02-22,CUST-0257,Groceries,Sirup Cocopandan,6,22000,10000,122000,ShopeePay,Jawa Barat,Online
TX-12270,2026-02-23,CUST-0001,Groceries,Minyak Goreng 2L,3,38000,0,114000,Cash,Jabodetabek,Offline
TX-12271,2026-02-23,CUST-0180,Fashion,Kemeja Batik Pria,2,180000,0,360000,Cash,Jawa Tengah,Offline
TX-12272,2026-02-23,CUST-0722,Electronics,Kipas Angin Cosmos,3,320000,10000,950000,Transfer BCA,Sulawesi,Online
TX-12273,2026-02-23,CUST-0596,Home Living,Sprei Microfiber King,3,145000,0,435000,Transfer BCA,Jawa Barat,Online
TX-12274,2026-02-23,CUST-0134,Groceries,Susu UHT Cokelat 1L,2,18500,0,37000,Cash,Sulawesi,Offline
TX-12275,2026-02-23,CUST-0542,Electronics,Kipas Angin Cosmos,3,320000,0,960000,Cash,Jabodetabek,Offline
TX-12276,2026-02-23,CUST-0820,Groceries,Beras Premium 5kg,3,74000,5000,217000,GoPay,Jabodetabek,Offline
TX-12277,2026-02-23,CUST-0229,Groceries,Kopi Susu Aren 1L,2,65000,5000,125000,ShopeePay,Jawa Timur,Online
TX-12278,2026-02-23,CUST-0684,Groceries,Kopi Susu Aren 1L,3,65000,0,195000,Transfer BCA,Sumatera,Offline
TX-12279,2026-02-23,CUST-0842,Fashion,Hijab Voal Square,3,45000,15000,120000,Transfer BCA,Jawa Barat,Offline
TX-12280,2026-02-23,CUST-0607,Fashion,Kaos Polos Cotton,3,85000,0,255000,Cash,Jabodetabek,Offline
TX-12281,2026-02-23,CUST-0988,Groceries,Beras Premium 5kg,1,74000,0,74000,ShopeePay,Jabodetabek,Online
TX-12282,2026-02-23,CUST-0016,Groceries,Beras Premium 5kg,1,74000,20000,54000,ShopeePay,Jawa Barat,Online
TX-12283,2026-02-23,CUST-0075,Groceries,Susu UHT Cokelat 1L,1,18500,5000,13500,GoPay,Sulawesi,Offline
TX-12284,2026-02-23,CUST-0923,Groceries,Susu UHT Cokelat 1L,1,18500,0,18500,ShopeePay,Jawa Barat,Online
TX-12285,2026-02-23,CUST-0165,Fashion,Celana Chino Slimfit,2,195000,20000,370000,Transfer BCA,Jawa Tengah,Offline
TX-12286,2026-02-23,CUST-0010,Fashion,Kemeja Batik Pria,3,180000,0,540000,GoPay,Sumatera,Online
TX-12287,2026-02-23,CUST-0047,Groceries,Indomie Goreng 1 Dus,5,115000,15000,560000,Cash,Jabodetabek,Offline
TX-12288,2026-02-23,CUST-0897,Groceries,Indomie Goreng 1 Dus,7,115000,0,805000,GoPay,Jabodetabek,Offline
TX-12289,2026-02-23,CUST-0272,Groceries,Susu UHT Cokelat 1L,2,18500,10000,27000,ShopeePay,Jabodetabek,Online
TX-12290,2026-02-23,CUST-0299,Groceries,Kopi Susu Aren 1L,1,65000,10000,55000,GoPay,Jawa Barat,Online
TX-12291,2026-02-23,CUST-0144,Fashion,Celana Chino Slimfit,1,195000,0,195000,Cash,Jawa Timur,Offline
TX-12292,2026-02-23,CUST-0467,Home Living,Wajan Teflon Anti Lengket,1,185000,5000,180000,OVO,Jabodetabek,Offline
TX-12293,2026-02-23,CUST-0368,Fashion,Hijab Voal Square,1,45000,0,45000,Transfer BCA,Jabodetabek,Online
TX-12294,2026-02-23,CUST-0406,Groceries,Kopi Susu Aren 1L,2,65000,0,130000,GoPay,Kalimantan,Online
TX-12295,2026-02-23,CUST-0076,Groceries,Susu UHT Cokelat 1L,1,18500,5000,13500,Cash,Jabodetabek,Offline
TX-12296,2026-02-23,CUST-0659,Groceries,Susu UHT Cokelat 1L,3,18500,16650,38850,GoPay,Jabodetabek,Online
TX-12297,2026-02-23,CUST-0969,Fashion,Celana Chino Slimfit,1,195000,10000,185000,ShopeePay,Sumatera,Online
TX-12298,2026-02-23,CUST-0816,Groceries,Beras Premium 5kg,4,74000,15000,281000,Credit Card,Jabodetabek,Offline
TX-12299,2026-02-23,CUST-0147,Groceries,Susu UHT Cokelat 1L,2,18500,0,37000,GoPay,Kalimantan,Online
TX-12300,2026-02-23,CUST-0667,Fashion,Celana Chino Slimfit,3,195000,0,585000,OVO,Jabodetabek,Online
TX-12301,2026-02-23,CUST-0394,Groceries,Beras Premium 5kg,2,74000,0,148000,ShopeePay,Sulawesi,Online
TX-12302,2026-02-23,CUST-0107,Electronics,Air Fryer Philips,2,1200000,20000,2380000,GoPay,Jawa Timur,Online
TX-12303,2026-02-23,CUST-0664,Electronics,Air Fryer Philips,1,1200000,10000,1190000,GoPay,Jawa Barat,Offline
TX-12304,2026-02-23,CUST-0057,Groceries,Minyak Goreng 2L,3,38000,0,114000,ShopeePay,Jabodetabek,Online
TX-12305,2026-02-23,CUST-0919,Fashion,Celana Chino Slimfit,2,195000,20000,370000,GoPay,Jawa Timur,Online
TX-12306,2026-02-23,CUST-0790,Groceries,Susu UHT Cokelat 1L,3,18500,10000,45500,OVO,Jabodetabek,Offline
TX-12307,2026-02-23,CUST-0377,Groceries,Indomie Goreng 1 Dus,2,115000,10000,220000,GoPay,Jawa Barat,Online
TX-12308,2026-02-23,CUST-0251,Groceries,Susu UHT Cokelat 1L,1,18500,5550,12950,Cash,Sumatera,Offline
TX-12309,2026-02-23,CUST-0715,Groceries,Beras Premium 5kg,3,74000,20000,202000,Credit Card,Jabodetabek,Online
TX-12310,2026-02-23,CUST-0549,Fashion,Kaos Polos Cotton,2,85000,0,170000,Cash,Jabodetabek,Offline
TX-12311,2026-02-23,CUST-0904,Home Living,Wajan Teflon Anti Lengket,3,185000,5000,550000,Transfer BCA,Jabodetabek,Online
TX-12312,2026-02-23,CUST-0824,Groceries,Beras Premium 5kg,2,74000,10000,138000,Transfer BCA,Jabodetabek,Offline
TX-12313,2026-02-23,CUST-0378,Groceries,Kopi Susu Aren 1L,2,65000,15000,115000,Credit Card,Jabodetabek,Online
TX-12314,2026-02-23,CUST-0501,Home Living,Rak Sepatu Minimalis,3,125000,20000,355000,Cash,Jawa Barat,Offline
TX-12315,2026-02-23,CUST-0301,Fashion,Kemeja Batik Pria,1,180000,15000,165000,Cash,Jawa Timur,Offline
TX-12316,2026-02-23,CUST-0142,Groceries,Indomie Goreng 1 Dus,6,115000,20000,670000,GoPay,Jawa Barat,Online
TX-12317,2026-02-23,CUST-0056,Electronics,Kipas Angin Cosmos,2,320000,0,640000,Transfer BCA,Jawa Timur,Online
TX-12318,2026-02-23,CUST-0720,Groceries,Indomie Goreng 1 Dus,4,115000,15000,445000,ShopeePay,Sumatera,Online
TX-12319,2026-02-23,CUST-0613,Electronics,Kipas Angin Cosmos,3,320000,0,960000,GoPay,Jabodetabek,Offline
TX-12320,2026-02-23,CUST-0958,Electronics,Blender Miyako,2,280000,0,560000,Cash,Kalimantan,Offline
TX-12321,2026-02-23,CUST-0383,Groceries,Sirup Cocopandan,5,22000,0,110000,ShopeePay,Jawa Barat,Online
TX-12322,2026-02-23,CUST-0096,Groceries,Sirup Cocopandan,4,22000,0,88000,Transfer BCA,Jabodetabek,Offline
TX-12323,2026-02-23,CUST-0949,Fashion,Gamis Muslimah Premium,2,350000,20000,680000,Cash,Jawa Barat,Offline
TX-12324,2026-02-23,CUST-0668,Fashion,Kemeja Batik Pria,3,180000,5000,535000,Transfer BCA,Jabodetabek,Offline
TX-12325,2026-02-23,CUST-0028,Fashion,Kaos Polos Cotton,3,85000,0,255000,Cash,Jabodetabek,Offline
TX-12326,2026-02-23,CUST-0792,Home Living,Wajan Teflon Anti Lengket,1,185000,0,185000,GoPay,Jabodetabek,Offline
TX-12327,2026-02-23,CUST-0846,Groceries,Beras Premium 5kg,3,74000,0,222000,Cash,Jawa Barat,Offline
TX-12328,2026-02-23,CUST-0010,Electronics,Rice Cooker Yong Ma,4,650000,0,2600000,Cash,Sumatera,Offline
TX-12329,2026-02-23,CUST-0940,Groceries,Sirup Cocopandan,3,22000,0,66000,OVO,Jabodetabek,Offline
TX-12330,2026-02-23,CUST-0944,Home Living,Rak Sepatu Minimalis,2,125000,0,250000,Cash,Kalimantan,Offline
TX-12331,2026-02-23,CUST-0299,Groceries,Indomie Goreng 1 Dus,5,115000,0,575000,GoPay,Sumatera,Offline
TX-12332,2026-02-23,CUST-0875,Fashion,Hijab Voal Square,3,45000,0,135000,ShopeePay,Jawa Timur,Online
TX-12333,2026-02-23,CUST-0099,Groceries,Minyak Goreng 2L,2,38000,15000,61000,GoPay,Jabodetabek,Online
TX-12334,2026-02-23,CUST-0671,Groceries,Sirup Cocopandan,4,22000,20000,68000,Cash,Jabodetabek,Offline
TX-12335,2026-02-23,CUST-0013,Groceries,Indomie Goreng 1 Dus,6,115000,5000,685000,GoPay,Jawa Barat,Offline
TX-12336,2026-02-23,CUST-0063,Groceries,Indomie Goreng 1 Dus,4,115000,10000,450000,GoPay,Jawa Barat,Online
TX-12337,2026-02-23,CUST-0628,Groceries,Sirup Cocopandan,6,22000,20000,112000,OVO,Jawa Tengah,Online
TX-12338,2026-02-23,CUST-0534,Groceries,Kopi Susu Aren 1L,1,65000,19500,45500,Transfer BCA,Sumatera,Offline
TX-12339,2026-02-23,CUST-0903,Groceries,Kopi Susu Aren 1L,4,65000,5000,255000,Cash,Jawa Barat,Offline
TX-12340,2026-02-23,CUST-0606,Groceries,Kopi Susu Aren 1L,1,65000,10000,55000,ShopeePay,Jabodetabek,Online
TX-12341,2026-02-23,CUST-0785,Groceries,Minyak Goreng 2L,1,38000,0,38000,OVO,Jawa Barat,Online
